GEOID10,total_pop,median_age,pct_hispanic,pct_white,pct_black,pct_asian,pct_male,pct_single_family_home,med_home_value,med_rooms_per_home,pct_built_before_1940,pct_renting,rental_vacancy_rate,avg_renter_household_size,med_gross_rent,med_household_income,mean_commute_time,pct_commute_drive_alone,pct_below_poverty,pct_college_grad_student,pct_same_residence_year_ago,pct_bachelors_degree,pct_english_only,pct_foreign_born
6037408212,5468,41.7,26.7,15.1,2.7,2931,50.7,80.2,538200,5.6,1.5,18.4,0,4.45,1981 (USD),"$72,019 ",32.1,79.4,12.7,37.6,87.4,32.3,31,46.3
6037408626,4623,43.8,21.9,6.1,0.1,3321,48.6,58.6,667200,5.5,1.9,34.2,9.3,3.08,1634 (USD),"$78,900 ",36,80.2,13.4,40.9,79,49.5,19.9,60.5
6037431800,5951,47.5,9.8,19,1.1,4032,46.4,67.5,710500,5.1,8.6,36.9,4,2.58,1496 (USD),"$67,844 ",34.7,71.9,13.9,28.5,89.2,46,32.8,53.8
6037460302,4737,42,44.1,19.1,32,113,49.4,96.7,470100,5.7,40.3,21.5,0,4.4,1600 (USD),"$81,486 ",33,73.6,18.6,34.1,91.3,27.2,59.7,19.6
6037463700,2643,46.3,13.8,57.5,8.3,390,49.5,22.4,993100,4.6,15.2,61.7,4.4,1.9,2570 (USD),"$117,500 ",30.3,70.6,11.3,53,68.4,65.5,72.3,22.9
6037400205,2976,50.8,15.7,46.9,5.4,898,49.2,98.3,1231900,8.3,7.5,4,0,2.92,2155 (USD),"$159,826 ",33.2,74.4,5.7,17,88.6,69.9,64,32.4
6037402404,1939,19,29.3,30.4,5.7,484,52.9,0,,,0,100,0,2.25,,,13.9,25.4,0,100,37.1,45.9,60.9,12
6037577000,7211,31.3,27.4,40.7,5.7,1492,46.6,24.8,582100,4,26.4,76.1,3.8,2.22,1269 (USD),"$58,657 ",30.9,75.6,16.8,55.6,81.2,43.8,64.3,19.6
6037599000,3675,34.7,68.6,29,0.4,0,45.5,26.8,661500,3.8,34.1,76.1,8.9,3.02,1423 (USD),"$63,576 ",7.8,24,14.8,15.7,85.3,19.2,47.3,20.7
6037601303,4944,32.4,31.7,5.8,53.8,145,43.9,7.9,239000,3.9,8.2,87.4,0,2.39,1264 (USD),"$40,590 ",33.1,72.8,18.9,34.5,89.2,20.8,58.7,23.2
6037602104,5831,33.1,67.8,6.6,20.3,154,47.1,21.2,504700,3.9,10.2,76.1,2.6,3.14,1154 (USD),"$47,005 ",27.8,71.1,18.6,20.7,84.2,16.1,35.3,31.3
6037571101,4483,40.2,27.6,57.9,3.2,304,48.8,97.1,497700,5.6,0.6,15.4,17.4,3.45,2136 (USD),"$108,621 ",29,82.8,3.1,23.8,93.2,27.1,81.3,11.9
6037571102,4052,38,24.8,47,2.6,556,49.9,98.1,486600,6,0.6,25.6,0,4.18,2061 (USD),"$83,500 ",31.8,92.4,4.6,41.7,88.8,34.2,76.2,9.8
6037554514,4892,44.1,12.9,14.3,11.5,2869,47.6,63.2,607300,6,0,28,10.1,4.42,2028 (USD),"$84,391 ",33,85.7,6.8,33.5,95.6,47.2,40.7,46.7
6037554522,5088,47,17.7,20,8.2,2522,47.7,94.7,630500,6.1,3.2,12.5,0,3.12,2414 (USD),"$99,952 ",30.4,82.6,5.6,31.3,96.3,46.1,52.3,39
6037554600,4441,36.5,51.8,10.4,4.2,1423,50.8,63.4,401300,4.7,0.4,49.4,8,3.99,1482 (USD),"$52,344 ",30.9,88.3,24.5,35.6,98.2,23.8,27.2,52.5
6037570001,4995,35.2,29.8,34.5,4.9,1062,47.5,82.3,500300,5.6,1.6,28.2,0,2.73,1297 (USD),"$87,991 ",25.9,88.1,8,44.2,94.9,21.8,61.8,22.1
6037572202,3747,40.3,35,15.1,12,1060,48.3,78.2,436700,5.3,16.2,25.4,0,3.01,1224 (USD),"$90,613 ",24.3,72.8,9.4,22.9,91.6,32.6,54.4,32.9
6037572600,5479,32,40.2,2,13,1906,47.9,89.9,382000,5.5,8.2,22.6,3.5,5.03,1581 (USD),"$77,500 ",27.7,78.7,9.6,29.7,84.6,23.1,39.2,36.4
6037573002,3977,27.8,72.9,8.3,12.2,225,51.6,14.2,428300,3.6,20.8,93.3,6.4,3.47,1073 (USD),"$33,942 ",32.9,73.9,38.1,27,86.5,5.8,26,38.3
6037574202,2159,43.9,34.9,49.7,5,109,51.6,43.5,543900,4.5,1.2,56.4,0,2.7,1475 (USD),"$68,625 ",24,87,8.2,39.5,88.8,29.8,74.2,16
6037575001,3737,33.8,27.6,37.1,12.9,654,51.6,22.7,425600,3.9,0.9,71,8.6,2.25,1771 (USD),"$74,493 ",30.7,83.6,11.6,49.7,81.4,48.7,63.9,21.9
6037575801,2395,26.2,80.7,7.9,7.3,96,47.1,10,417500,3.3,61.1,94,5.6,3.5,958 (USD),"$31,154 ",30.9,67.6,39.3,18.9,88.7,8.4,28.7,35.4
6037577400,3072,43.1,17.7,73.1,0.9,170,47.6,36.4,949700,4.3,47.4,66.2,2,1.74,1547 (USD),"$90,556 ",31.4,85.5,11,42.6,83.8,60.6,85.6,12.8
6037599100,393,27.9,27.5,58.8,0,2,73.8,39.8,,3,24.1,96.2,9.6,2.12,950 (USD),,10.7,14.7,10.2,86.7,86.6,20.6,86.3,15
6037600902,6870,34.2,54.5,3.4,40.3,53,47,14,370900,3.7,12.4,79.8,0,2.69,1040 (USD),"$33,730 ",31,76.1,30,20.9,88.2,19.5,49.4,26
6037601100,6432,31.6,59.3,1.7,29.1,509,45.9,10.4,286200,3.6,21.6,89.4,0,2.85,1132 (USD),"$31,566 ",27.9,64.7,29.2,31.3,78.9,12.3,35.1,36.3
6037301300,1964,46.6,9.1,79.4,0.4,120,46.1,96.4,947500,7.1,67.2,7.8,0,2.24,1809 (USD),"$114,643 ",27.3,83.5,4.5,14.3,93.2,64.1,58.9,29.9
6037601202,3956,31.5,87.1,5,6,74,54.9,69.2,401600,4.9,51.6,48.9,0,3.09,1114 (USD),"$58,882 ",24.2,74.3,14.5,23.8,90.2,14.6,15.5,41.3
6037601802,4018,29,97.8,1.9,0.2,0,51.3,52.1,368000,4.2,17,62.2,2,3.8,984 (USD),"$46,957 ",29.1,69.4,20.2,29.7,92.4,7,6.6,47
6037601900,5124,28,77.1,0.8,20.7,10,43.7,40,396800,4.3,8.3,75.4,0,3.86,1134 (USD),"$39,668 ",30,72.8,27.6,27.4,93.4,8,19.8,38.9
6037602302,3592,39.3,17.2,59,2.4,501,51.3,77,690800,5.8,0,16.5,9.5,2.78,2586 (USD),"$126,116 ",24.8,84.9,2.6,27.3,86.9,58.7,75.1,13.3
6037602402,6344,37.2,60.9,15.3,12.5,531,45.8,61.5,470900,4.8,2.7,50.6,4.4,3.27,1358 (USD),"$47,747 ",27.9,71.6,10.7,25.8,85.3,20.8,31.1,38
6037543601,3760,37.4,41.3,7.2,6.3,1496,49.5,56.3,348600,4.9,2.8,28.2,0,3.59,1530 (USD),"$75,017 ",24.7,86.6,6.9,36.2,89.9,33.8,39.1,40.4
6037543603,4250,55.7,22.6,25.3,26.8,978,45.6,63.4,505500,6.5,2.5,16.8,0,2.45,990 (USD),"$68,051 ",30.2,83.7,5.2,43.7,93.7,34.5,65.5,25.8
6037543703,3348,39.8,52.4,9.2,2.1,905,47.7,84.7,413600,5.7,1.3,24,0,3.44,1144 (USD),"$75,625 ",27.9,78.7,4.4,36.3,91.3,23.4,40.2,36.4
6037554201,4583,30.9,59,15.3,9.3,700,50.1,83.4,391400,4.6,10.9,45,4,4.26,1558 (USD),"$85,905 ",30,86.3,6.3,27.4,90,19,46.4,26.6
6037555001,5578,36.5,50,15.7,6.8,1436,45.6,72.3,462700,5.1,1.5,36.8,11.1,4.2,1527 (USD),"$67,442 ",26.5,82.6,16.4,27.7,88.5,25.6,38.2,35.5
6037570202,5943,35.8,59.5,9.3,16.8,754,48.7,72.7,347600,4.7,7.4,32.8,3.5,3.81,1278 (USD),"$63,974 ",27.2,75.9,14,38,90.7,11.1,37.1,32.9
6037570203,3856,29.1,63.5,3.3,24.1,302,49.7,31.7,326400,4,2.2,75.3,1.7,3.11,1158 (USD),"$42,745 ",27.4,68.6,14.2,23.3,86.4,5.5,30.8,33.1
6037570901,5789,39.6,27.7,50.6,6.1,687,52.8,99.5,499200,5.9,1,13.3,0,3.9,2400 (USD),"$97,937 ",29.6,87.7,4.5,34.3,95.7,30.4,78.6,12.4
6037570902,3773,39.2,30.8,42,4.5,474,44.8,84.5,511300,5.6,1.1,24.4,10.5,3.17,1750 (USD),"$87,798 ",28.3,80.2,4,37.5,96.7,32.7,73.7,18.8
6037571000,5835,42,28.7,58.1,4.3,400,49,98.1,538100,6.1,0,11.8,0,3.66,2037 (USD),"$95,556 ",32.4,90.4,3,31.1,93.7,26.5,83,9.3
6037571701,6284,31.2,65,7.8,11.1,791,48.4,48.5,309400,4.2,15.7,60.5,7.2,3.82,1268 (USD),"$50,904 ",27.5,68.6,20.1,35.6,86.4,13.7,36.3,30.3
6037572700,5601,38.4,37.4,5.5,9.9,2221,49.7,80.4,344100,5.1,17.8,34,0,4.11,1189 (USD),"$59,519 ",27.3,75.1,12.9,31.7,95.9,20.4,34.7,42.6
6037573100,7598,33.3,55.4,8.1,19.9,1131,52.7,37,431500,4.2,29.2,66.5,4.2,2.9,1154 (USD),"$56,148 ",35,71.6,14.5,31.7,78.5,18.3,42.6,33.5
6037573401,1329,36.7,37.2,20.2,8.2,362,45.1,56.7,576000,4.3,32.4,58.4,9.1,2.6,1206 (USD),"$71,944 ",30.8,83,10.3,25.3,86,26.9,45.2,30.5
6037574000,5336,44.4,23.3,59.5,4,411,48.9,98.9,625900,5.9,0.4,12.8,0,2.69,2246 (USD),"$125,882 ",29.8,81.8,5.9,29.5,92.1,45.1,85.8,11.7
6037574700,143,62.5,9.8,38.5,12.6,18,92.3,,,,,,,,,,,,,,49,21.1,88.1,4.2
6037574901,3674,42.5,18.6,68.6,0.6,319,51.8,91,581500,5.6,1.6,23.6,0,2.48,1837 (USD),"$95,893 ",30.6,84.3,8.2,28.7,95,56.4,87.3,9.9
6037575201,4793,29,54.1,3.8,18.2,1061,48.2,38.5,344100,4,29.4,70.4,3.6,3.67,1053 (USD),"$40,784 ",29.4,64.3,23.1,22.3,89.5,12.2,32.4,34.4
6037575300,5051,26.4,67.3,2.3,8.6,1070,50.5,17.5,325700,3.5,25.7,87.1,2.1,3.77,944 (USD),"$34,475 ",32.7,59.5,31.8,22.8,88.3,9.2,26.9,37.6
6037575401,5118,27.6,81,7.8,6.1,151,52.2,9.5,393800,3.3,22.4,95.6,4.1,3.9,943 (USD),"$31,887 ",33.6,53,34,18.2,81.4,6.3,20.5,46.8
6037463300,1966,40.3,18.5,52.6,5.3,397,53.4,60.4,846200,5.7,41.7,43.2,0.8,2.05,1351 (USD),"$90,662 ",30.2,78,6.8,34,84.8,73.8,67,23.2
6037430802,4288,47.4,6.4,16.8,0.2,3212,44.9,90.7,1083500,6.1,13.3,20.9,0,4.04,1765 (USD),"$103,250 ",35,85.3,14.7,42.4,86,59.1,42.7,54.1
6037431900,4447,39.5,26.5,11.4,1.7,2627,45.9,64,686500,4.5,12.7,55.2,0,2.8,1321 (USD),"$53,264 ",25.9,83.7,20.2,37.6,89.1,40.5,25.9,53.7
6037460700,4987,44.9,8.2,61.9,0.7,1304,48.8,96.7,1720200,7.4,19.6,9.8,0,2.9,2640 (USD),"$179,750 ",27,72.4,2.9,21.5,94.6,72.6,65.9,23.7
6037462100,5879,36.4,59.8,18.5,14.5,357,47.1,45.2,583700,4.3,50.8,66.2,3.1,3.18,1213 (USD),"$54,972 ",25.9,62.4,28.7,30.3,90.4,32.2,41.8,36.9
6037403323,5377,41.8,8.8,16,2.1,3788,50.7,57.3,649700,6,0.5,21.7,0,3.53,2246 (USD),"$94,821 ",40.7,74,4.3,38.8,89.6,56.3,33,52.4
6037403401,5525,39.9,33.4,10.4,4.3,2794,51.4,98.7,617200,6.3,4.6,24.7,0,4.16,2128 (USD),"$80,556 ",37.2,85.3,11.7,25.4,85.5,45.4,35.4,49.5
6037404000,4946,35.6,69,16.3,1.9,592,45,61.2,383300,5.2,3.9,37.8,6.2,3.09,1472 (USD),"$72,188 ",29.5,80.9,7.8,31.4,86.6,14,45.6,29.2
6037403802,6154,37,58.6,26,1.7,609,49.2,36.9,372500,5.3,1.9,41.5,0,3.32,1572 (USD),"$62,478 ",37.4,80.3,11.2,34.6,82.5,23.2,55.2,21.6
6037404901,5779,36.8,65.5,1.9,2.8,1710,51.5,78.2,351800,4.9,4.1,29.5,0,3.52,1191 (USD),"$71,107 ",35.6,78.8,5.2,47.3,94.6,18,15,50.9
6037405500,6766,37.3,59,14.1,2.7,1414,47.9,83.5,428400,5.6,3.9,21,7.6,3.15,1156 (USD),"$77,316 ",29.9,86.2,4.8,30.3,95.8,18.5,45.9,31.2
6037408401,4267,38.7,61.7,12.8,1.7,1006,53.7,82.7,421900,5.6,5.1,40.2,0,3.17,1693 (USD),"$71,375 ",33.4,83.8,6.6,25.5,93.6,25.5,36.8,34.6
6037408402,5960,45.9,60.1,14.5,2.5,1349,49.5,76.1,565300,6.5,1.8,5,0,4.44,2316 (USD),"$87,083 ",38.7,79.4,10.2,40.1,92.2,28.5,43,32.5
6037430600,4603,45.3,11.4,31.2,0.5,2380,47,95.3,1317600,7.9,17,12.9,0,3.91,2623 (USD),"$120,855 ",28.7,76.1,10.5,27.9,90.3,57.3,48.4,37.5
6037431200,6097,34.4,68.7,10.5,8.7,655,50.8,91.7,404300,5.3,12.2,36.3,0,4.39,1288 (USD),"$57,750 ",29.8,76.5,17,30.3,96.5,16.6,30.3,37
6037432402,6863,40.1,55.8,8.7,0.8,2364,47.2,60.7,433100,4.5,4.4,56.1,2.1,3.07,1198 (USD),"$48,438 ",30.7,75.9,24,20.1,95.3,8.7,23.3,44.6
6037432801,2631,46.1,55.6,3.2,0.2,1080,52,35.2,393800,3.4,13.3,79.3,7.5,2.58,820 (USD),"$24,875 ",28.1,76.8,20.8,33.2,97.9,8.2,4.5,61.3
6037460000,4605,48.6,13.2,64.9,3.6,708,51.1,97.4,879900,6.3,1.7,11.6,11.3,2.18,1768 (USD),"$126,532 ",30,85.3,8.9,32.2,91.1,57,61.1,27.3
6037460501,5611,45.6,5.7,55.8,0,1859,49.7,93.1,1259400,7.3,4.2,6.3,0,3.1,2486 (USD),"$184,405 ",26.2,82.6,0.8,27.5,92,77.9,62.9,27.2
6037502802,2982,38.3,57.6,12,7.9,606,42.3,11.5,436300,3.8,1.9,73.2,1.6,2.33,1232 (USD),"$38,375 ",34.2,76.6,18.9,44.4,89.4,25.6,34.3,36.6
6037460401,875,41.8,35.1,25.6,26.5,51,47,84.7,614000,5.8,17.8,21.9,0,3.94,1453 (USD),"$83,167 ",33.4,81.9,14.9,35,89.7,39.3,68,19.2
6037461501,4223,37.7,48.4,25.7,15,358,49,69.6,540400,5,59.8,52.7,2.6,3.07,1456 (USD),"$73,802 ",28.8,76.3,11.6,31.6,95.8,35.4,53.5,26.8
6037573003,1854,36.2,46.1,23.6,9.3,264,54,58.3,423100,4.8,52.3,40.2,17,2.83,992 (USD),"$56,471 ",29.2,77.2,25.2,25.2,85.9,18.7,50.7,26.6
6037408133,5614,32.7,58.1,3.7,6.5,1743,49.7,36.7,440100,4.7,3.1,62.8,1.6,3.67,1519 (USD),"$60,625 ",36.2,76.3,19.8,45.1,83.6,27.5,24.8,49.1
6037408135,3831,37.4,47.6,9.6,3.7,1492,46.3,52.2,454000,5.9,0,42.5,0,3.7,1899 (USD),"$80,975 ",37,85.7,10.1,44.4,85.7,37.1,49.9,35.9
6037408211,6034,40.7,35.4,7.1,0.3,3455,46.8,31.1,352500,4.4,2.8,53.4,4.8,3.76,1459 (USD),"$48,068 ",27.1,77.1,19.7,39.5,85.4,28.6,16.4,61.2
6037408303,4322,37.8,79.1,10.3,0.9,411,50.1,77.1,463200,5.9,1.7,15.1,0,4.24,1357 (USD),"$72,778 ",35.1,86,6.9,32.7,90,18.3,42.5,24.4
6037408623,3113,45.5,34.4,12,1.6,1563,48.1,59,560200,5.8,0,27.8,4.5,3.47,1791 (USD),"$63,601 ",31.3,81.2,9.9,25.1,93.8,25.4,32.3,48.9
6037408625,4042,41.7,34.5,12.6,0,2112,52.9,87.4,582600,6.3,2.1,14.8,20.9,4.53,2178 (USD),"$88,021 ",40.2,76.4,9,29.9,88.7,43.2,40.2,45.8
6037408704,3139,47.7,23.7,11.5,5,1629,48.8,60.9,481200,5,2.6,47.1,5,2.62,1177 (USD),"$37,365 ",26.4,75.9,28.8,30.8,90.8,31.8,32.7,49.5
6037430102,4939,36,79.2,9.1,1.7,452,44.4,78.4,359400,5.3,6,32.5,0,4.01,1331 (USD),"$67,639 ",27.8,77.5,15.2,28.4,95.2,13.3,24,43.2
6037430701,5435,43.9,11.6,29.9,1.9,2842,50.7,70.8,1203600,6.2,6.7,36,0,2.44,1369 (USD),"$86,250 ",35.6,84.1,6.1,27.8,86.7,58.3,49.3,41.3
6037431700,5966,48.5,9.3,22.5,0,3958,47.6,86.1,1201400,6.9,14.4,18,18.4,2.67,1144 (USD),"$107,719 ",31.9,78.3,7.9,29.9,92.4,43.6,32.3,49.8
6037432700,5729,30.2,74.6,4.3,0,1211,48.5,73.8,383300,4.5,12.2,51.8,9.9,4.52,1163 (USD),"$39,345 ",31.5,77.6,22.5,23.7,97,10.4,14,40.7
6037433902,3333,39.8,80.5,3.8,0,516,48.7,85.7,367000,4.7,1.6,43.1,10.4,2.99,1151 (USD),"$43,333 ",29.1,82.3,15.6,23.6,97.1,2.5,16.4,45.4
6037434001,4294,31.6,79.5,4.2,0.2,694,50.8,61.7,361600,5.2,6.9,33.1,0,3.85,1318 (USD),"$51,786 ",35.5,73.6,13.1,25.9,95.1,8.4,12.7,45.9
6037460301,4486,43.9,20.3,35.7,34.3,198,49.6,97.5,644700,6,25.3,13.4,0,2.96,1491 (USD),"$88,482 ",32,76.7,7.8,16.1,94.1,46,83.9,11.4
6037460800,2999,54.2,9.3,68.9,6.9,392,50.3,98.7,1557000,7.3,16.1,5.2,0,2.21,3501 (USD),"$205,170 ",26.1,77,4.9,17.5,95,79.4,81,20.3
6037461200,4705,49.7,14.9,64.8,11,260,47.6,93.5,820300,6.5,42.9,19,0,2.88,1675 (USD),"$131,512 ",33.7,84.2,7.3,31,95.7,62.6,75.2,16.8
6037462700,5268,35.3,45.7,27.1,4.9,962,50.3,47,712400,4.3,36.3,66.3,0,2.67,1401 (USD),"$67,027 ",25.2,72.6,17.8,57.4,84.7,42.1,47.3,32
6037463200,3360,45.8,22.8,46.2,7,717,46.5,59.1,771200,5.4,24.7,43.6,0,2.34,1428 (USD),"$91,650 ",27.1,75.2,9.6,21.6,90.3,50.8,53.1,37.7
6037463800,3967,47.9,13.2,60.4,3.1,713,50.1,97.5,1004400,6.5,25.2,8.6,13.5,2.65,2483 (USD),"$165,139 ",29.5,77.4,2.9,17.6,88.7,74,77.1,17.1
6037464000,5974,41.9,16.8,52.6,3.1,1501,48.8,55.7,1125000,5.6,30.6,37.5,5.7,2,1670 (USD),"$108,519 ",29.3,72,11,31,88.4,75.5,74.5,21.2
6037430501,4118,47.9,11.8,68.8,1.2,420,46.9,93.2,930700,6.8,25.4,21.3,9.9,2.16,1628 (USD),"$121,269 ",28.2,83.9,3.7,20.6,93.5,70.1,84.6,13.1
6037430801,7046,39.8,13.3,12.2,0.8,4780,44.4,27.5,680200,4.6,8.7,59.3,1.2,3,1526 (USD),"$84,920 ",31.7,81.4,8.4,26.7,84.9,50.6,28.4,58
6037430803,5411,44.6,13.3,23.8,0,3338,50,90.6,983900,6.5,2.3,26.5,0,3.15,1804 (USD),"$96,591 ",26,80.4,5.3,26.7,96.5,52.1,38.1,47
6037431002,3191,45.2,26.6,49.1,2.9,434,51.7,53,580100,5.5,6.7,47.1,0,2.38,1153 (USD),"$40,777 ",30.1,72.4,9.4,42,87.5,40.5,68.2,19.1
6037431300,2723,39,31.5,39.2,0.5,663,48.5,83.2,577600,5.8,4.9,34.9,0,3.67,1762 (USD),"$86,635 ",26.3,75.1,6.5,34.7,87.2,36.7,57.6,25.5
6037432601,7069,36.7,54.8,4.4,0.6,2802,53.7,78.6,434500,4.8,18.3,52.8,7.5,4.14,1245 (USD),"$49,673 ",32.6,74.6,22.8,36.4,96.5,12,21.4,51.5
6037433302,1611,35,82.5,2.7,3,184,48.9,37.2,405500,3.6,6,61.8,4.2,3.35,995 (USD),"$31,563 ",29.4,75.5,25.1,22.2,95.9,4.6,9.9,48.9
6037433501,1793,34.2,90.2,2.4,0,132,51.7,30.3,16200,3.7,6.3,69.3,7.2,3.09,864 (USD),"$23,533 ",24.5,54.6,40,29.3,92.9,3.5,10.2,49.2
6037460200,5622,47,11.6,38,36.6,394,48.1,88.5,643300,5.9,28.2,29.5,0,2.57,1757 (USD),"$93,036 ",32.5,84.2,2.9,33.4,95.5,46.7,88.6,8.8
6037540101,6564,31.5,89.8,1.2,3.1,81,49.9,74.9,341000,4.9,5.6,37.9,0,4.26,1242 (USD),"$66,761 ",34.5,81.2,11.9,28.8,95.8,11.7,15,39.8
6037540201,2072,27.7,95.3,0.3,2.8,21,45.5,26.7,327600,3.8,25,87.8,2.6,3.45,972 (USD),"$30,703 ",37.4,59.4,32.5,13.9,89.6,6.6,7.3,36.6
6037540700,3429,26,63.7,4.3,29.6,47,53.7,77.1,288200,5.1,19.8,51.1,4.6,3.88,1188 (USD),"$44,375 ",32.4,70.1,20.6,24.4,92.9,6.8,37.9,29.1
6037404702,5884,33.2,65.2,1.5,3,1766,45.8,62.9,348700,4.6,11.8,48.6,2.3,4.94,1524 (USD),"$46,786 ",30.2,76.1,25.1,23.7,93.4,13.7,18.2,46.6
6037403721,4929,38.2,55.3,28.2,1.8,643,50.7,68.4,429100,5.5,0.8,34.8,0,2.71,1260 (USD),"$64,063 ",37.2,80.7,9.7,31,95,22.8,46.3,27
6037403901,3286,39.3,58.8,30.4,1.1,233,52,91.1,401100,5.4,3.6,20.5,0,4.06,1784 (USD),"$77,375 ",33.7,77.7,8.1,41,87,22.1,61.5,20.2
6037404100,7006,31.1,85,5.2,2.4,478,49,77,346500,5.1,3.6,38.1,0,5.79,1651 (USD),"$59,200 ",28,80,12.5,28.7,93.5,11.6,29.9,37
6037404802,4681,32,60.8,1.8,7,1006,48.6,65.2,344200,4.8,1,56.3,0,4.76,1585 (USD),"$53,229 ",36.2,73.8,11.6,18,83,9.2,25.2,42.9
6037405001,6006,37.2,84.7,2.5,0.9,693,52.7,92.4,364500,5.1,5.5,28.6,0,4.19,1176 (USD),"$70,000 ",29.3,75.5,8.2,33.8,97.5,5.3,13.6,48.1
6037406601,5741,38.4,56.3,18.3,8,941,49.7,89.9,500800,6.2,0,10.3,10.6,5.06,2146 (USD),"$94,082 ",38.5,78.6,6.7,34.9,94.9,30.9,51.9,25.9
6037406602,5939,37.3,67.7,9.5,1.2,1257,48.4,87.3,460500,5.7,3.5,31.5,0,5.65,1425 (USD),"$77,679 ",29.7,85.5,9.4,26.2,84.4,16.8,30.7,37.1
6037407301,4859,37.6,81.8,5.5,1.1,484,50.4,87.4,384100,5.7,2.1,36.1,0,4.2,1563 (USD),"$70,650 ",32.3,85.9,10.5,46.6,93.9,11.1,28.1,31.1
6037407702,6890,33.9,75.8,6.6,0.6,1124,46.5,85.4,379800,5.7,4.6,27,8.2,4.49,1552 (USD),"$74,440 ",36.6,83.7,10.8,33.7,96.3,17.2,26.6,37.3
6037534302,3728,26.7,96.8,2.7,0.2,4,51.4,51.8,367400,4.3,4.4,79.1,3,4.61,1222 (USD),"$44,741 ",32.4,79.4,33.9,22.6,95.2,4.6,8.2,39.9
6037534802,2877,34.7,97.5,1.7,0,0,52.2,73,348000,4.8,57.6,45.4,7.2,3.28,927 (USD),"$41,625 ",27.7,67.3,22.2,24.5,93.1,4,6.2,51.9
6037534804,3932,34.2,99.2,0.5,0,13,49,71,324100,4.3,49.7,54.4,0,3.63,1067 (USD),"$43,750 ",34.5,73.1,15.5,21.5,94.8,6.7,4.7,51.2
6037535200,6102,27.5,84.2,0.6,13.9,19,50.5,71.9,276400,4.8,44.3,57.7,0,4.34,1265 (USD),"$43,879 ",34.2,72.3,20.1,24.5,94.8,6.4,18.6,42.1
6037535300,6003,30.1,95.7,0,4,17,51.9,69.2,311200,4.4,33.8,58.4,0,3.82,947 (USD),"$35,179 ",35.4,66.4,29.9,22.1,96.1,4.4,7.8,48.4
6037535702,4763,34.3,93.4,6,0,0,51.9,50.4,391200,3.9,24.8,67.1,2.2,3.23,991 (USD),"$37,279 ",30.1,69.1,29.1,32.8,96.5,6.7,11.2,42.9
6037535803,4476,32.5,98.4,0.9,0,9,45.2,44,343200,4.2,15.4,73.4,0,4.07,1073 (USD),"$44,438 ",30.5,72.7,24,22.4,94.9,7,3.4,48.4
6037535901,5734,32.4,98.9,0.9,0.2,0,46.8,70.9,375600,4.9,10.1,46.9,3.8,4.04,1186 (USD),"$48,205 ",34,75,21.6,23.3,91.9,10.4,9.4,38.2
6037541603,3402,27.7,84.2,2,12.6,20,51.1,57,267100,4.4,21.9,66.4,0,4.86,1065 (USD),"$32,917 ",30.6,74.3,40.4,18.7,89.7,1.6,20.7,37.9
6037541604,6074,28.3,79.8,2.6,17.1,9,50.2,49.7,334400,4.5,22.3,66.6,2.9,4.09,1070 (USD),"$35,815 ",31.6,71.9,29,21.9,91.8,3.3,23.8,37.2
6037542501,4921,29.9,41.7,2.4,54,22,46.2,53,251300,5.5,0,41.4,0,4.72,1059 (USD),"$49,318 ",31.4,75.6,32.3,15.4,87.7,16,60.7,18.3
6037535606,2106,28.4,95.3,2.9,0.7,0,48.1,45.6,304700,3.9,23.5,64.7,0,4.65,970 (USD),"$39,545 ",32,54.2,18.7,11.4,90,3,6.1,48.4
6037534202,5563,26.8,94.1,5.3,0.1,28,50.3,51.9,335200,3.9,10.9,84.1,1.7,4.23,1107 (USD),"$30,250 ",32.1,59.6,38.3,21.5,89.7,6.3,12.4,40.6
6037534900,6059,32.3,98.9,0.2,0.4,32,52.9,57.1,345800,4.2,37.3,60.1,3.9,4.06,1158 (USD),"$45,763 ",32,63.3,20.4,15.7,91.3,3.2,5,45.2
6037535102,4939,28,78,0.4,19.7,4,47.4,68.3,294900,4.5,28.5,63.7,0,4,1103 (USD),"$29,964 ",30.9,66.1,40.3,24.7,94.1,6.6,28.4,33.2
6037535701,5749,32.8,97.3,0.9,0,99,51.5,61.4,365000,4.3,37.5,61.8,2.2,3.5,1073 (USD),"$54,906 ",31.2,66.8,11.3,26.4,92.4,9.9,7.5,47
6037536000,3822,29.2,97.4,1.3,0.3,12,48,43.5,346100,4,4.8,72.9,0,3.64,1012 (USD),"$48,026 ",31.9,73.2,16.7,21,95,6.6,10.2,41.1
6037536102,3419,40.9,77.2,21.4,0.5,14,53.1,36.4,295400,5,7.7,30.3,0,3.52,1308 (USD),"$55,515 ",28.5,75.4,7.9,26.8,85.4,17.2,34,31.8
6037536200,7159,31.9,86.3,6.5,2.9,267,50.1,69.2,339200,5,5.7,44,3,3.85,1353 (USD),"$55,897 ",29.6,76.3,19.2,27.3,92,18.1,25.1,36.2
6037554518,5417,45.1,13.6,15.2,6.9,3375,51.5,98.2,634400,5.8,0.6,13.1,3.5,3.14,2380 (USD),"$99,375 ",35.6,82.7,3.1,37.2,94.5,46.8,35.2,46.4
6037552400,2577,36.3,82.5,3.5,5.2,175,51.3,95.4,364200,5,9.2,22.1,0,4.45,1615 (USD),"$63,750 ",31,88.2,5.1,21.2,95.3,12.6,23.8,32.4
